day,time,,wea,tem,hum,win,dir,winclass,rain,tembody
2018/6/23,4:00,,局部多云,27℃,50%,轻风,北风,2级,-,28℃
2018/6/23,5:00,,局部多云,27℃,50%,软风,北风,1级,-,28℃
2018/6/23,6:00,,局部多云,28℃,44%,软风,东风,1级,-,29℃
2018/6/23,7:00,,局部多云,30℃,39%,软风,东南风,1级,-,29℃
2018/6/23,8:00,,局部多云,31℃,33%,无风,-,-,-,30℃
2018/6/23,9:00,,局部多云,33℃,29%,轻风,西南风,2级,-,32℃
2018/6/23,10:00,,局部多云,35℃,24%,和风,南风,4级,-,34℃
2018/6/23,11:00,,局部多云,37℃,20%,清风,南风,5级,-,35℃
2018/6/23,12:00,,局部多云,37℃,19%,清风,南风,5级,-,36℃
2018/6/23,13:00,,局部多云,38℃,19%,强风,南风,6级,-,37℃
2018/6/23,14:00,,局部多云,39℃,18%,劲风,南风,7级,-,39℃
2018/6/23,15:00,,局部多云,39℃,18%,劲风,南风,7级,-,39℃
2018/6/23,16:00,,局部多云,39℃,18%,劲风,南风,7级,-,39℃
2018/6/23,17:00,,局部多云,40℃,18%,劲风,南风,7级,-,39℃
2018/6/23,18:00,,局部多云,39℃,19%,劲风,南风,7级,-,38℃
2018/6/23,19:00,,局部多云,38℃,21%,劲风,南风,7级,-,37℃
2018/6/23,20:00,,局部多云,37℃,22%,强风,南风,6级,-,36℃
2018/6/23,21:00,,局部多云,36℃,24%,强风,南风,6级,-,36℃
2018/6/23,22:00,,局部多云,36℃,25%,清风,南风,5级,-,35℃
2018/6/23,23:00,,局部多云,35℃,27%,清风,南风,5级,-,34℃
2018/6/24,0:00,,局部多云,33℃,33%,软风,东北风,1级,-,33℃
2018/6/24,1:00,,局部多云,32℃,35%,软风,东风,1级,-,32℃
2018/6/24,2:00,,局部多云,32℃,36%,软风,东南风,1级,-,32℃
2018/6/24,3:00,,局部多云,31℃,37%,软风,东南风,1级,-,31℃
2018/6/24,4:00,,局部多云,31℃,38%,软风,东南风,1级,-,31℃
2018/6/24,5:00,,局部多云,30℃,39%,轻风,东南风,2级,-,30℃
2018/6/24,6:00,,局部多云,30℃,38%,轻风,南风,2级,-,30℃
2018/6/24,7:00,,局部多云,31℃,38%,轻风,南风,2级,-,31℃
2018/6/24,8:00,,局部多云,31℃,37%,微风,西南风,3级,-,31℃
2018/6/24,9:00,,局部多云,32℃,36%,轻风,西南风,2级,-,32℃
2018/6/24,10:00,,局部多云,32℃,35%,轻风,西南风,2级,-,32℃
2018/6/24,11:00,,局部多云,33℃,34%,轻风,西南风,2级,-,33℃
2018/6/24,12:00,,局部多云,34℃,31%,轻风,西南风,2级,-,35℃
2018/6/24,13:00,,局部多云,36℃,28%,微风,南风,3级,-,37℃
2018/6/24,14:00,,局部多云,38℃,26%,和风,南风,4级,-,39℃
2018/6/24,15:00,,局部多云,39℃,24%,清风,南风,5级,-,39℃
2018/6/24,16:00,,局部多云,39℃,22%,强风,南风,6级,-,39℃
2018/6/24,17:00,,局部多云,39℃,21%,劲风,南风,7级,-,39℃
2018/6/24,18:00,,局部多云,38℃,22%,强风,南风,6级,-,38℃
2018/6/24,19:00,,局部多云,37℃,23%,强风,南风,6级,-,37℃
2018/6/24,20:00,,局部多云,36℃,24%,强风,南风,6级,-,36℃
2018/6/24,21:00,,局部多云,36℃,26%,清风,南风,5级,-,35℃
2018/6/24,22:00,,局部多云,35℃,28%,清风,南风,5级,-,35℃
2018/6/24,23:00,,局部多云,34℃,31%,清风,南风,5级,-,34℃
2018/6/25,0:00,,局部多云,32℃,31%,清风,南风,5级,-,32℃
2018/6/25,1:00,,局部多云,32℃,32%,和风,南风,4级,-,31℃
2018/6/25,2:00,,局部多云,31℃,34%,微风,南风,3级,-,31℃
2018/6/25,3:00,,局部多云,31℃,35%,微风,东南风,3级,-,30℃
2018/6/25,4:00,,局部多云,30℃,37%,微风,东风,3级,-,30℃
2018/6/25,5:00,,局部多云,29℃,38%,微风,东风,3级,-,29℃
2018/6/25,6:00,,局部多云,30℃,37%,微风,东风,3级,-,30℃
2018/6/25,7:00,,局部多云,31℃,36%,微风,东风,3级,-,30℃
2018/6/25,8:00,,局部多云,31℃,35%,微风,东风,3级,-,31℃
2018/6/25,9:00,,局部多云,33℃,33%,微风,东风,3级,-,33℃
2018/6/25,10:00,,局部多云,35℃,30%,和风,东南风,4级,-,35℃
2018/6/25,11:00,,局部多云,36℃,28%,和风,东南风,4级,-,37℃
2018/6/25,12:00,,局部多云,37℃,26%,和风,东南风,4级,-,38℃
2018/6/25,13:00,,局部多云,39℃,24%,微风,东南风,3级,-,39℃
2018/6/25,14:00,,局部多云,40℃,23%,微风,南风,3级,-,40℃
2018/6/25,15:00,,周边零星小雨,38℃,27%,清风,东南风,5级,-,38℃
2018/6/25,16:00,,局部多云,36℃,31%,强风,东风,6级,0.1mm,36℃
2018/6/25,17:00,,周边零星小雨,34℃,35%,劲风,北风,7级,0.1mm,34℃
2018/6/25,18:00,,有时中雨,32℃,41%,强风,北风,6级,1.3mm,33℃
2018/6/25,19:00,,周边零星小雨,31℃,47%,强风,北风,6级,2.5mm,32℃
2018/6/25,20:00,,有时中雨,29℃,54%,清风,北风,5级,3.7mm,31℃
2018/6/25,21:00,,大雨,28℃,59%,清风,北风,5级,5.7mm,30℃
2018/6/25,22:00,,有时中雨,27℃,63%,清风,北风,5级,7.6mm,29℃
2018/6/25,23:00,,大雨,26℃,68%,清风,北风,5级,9.6mm,28℃
2018/6/26,0:00,,局部多云,29℃,60%,和风,东南风,4级,-,31℃
2018/6/26,1:00,,局部多云,28℃,63%,和风,东风,4级,-,30℃
2018/6/26,2:00,,局部多云,28℃,66%,和风,东风,4级,-,30℃
2018/6/26,3:00,,周边零星小雨,27℃,67%,微风,东风,3级,0.1mm,29℃
2018/6/26,4:00,,局部多云,27℃,69%,微风,东风,3级,0.3mm,29℃
2018/6/26,5:00,,周边零星小雨,27℃,71%,轻风,东风,2级,0.4mm,29℃
2018/6/26,6:00,,周边零星小雨,28℃,66%,轻风,东南风,2级,0.4mm,30℃
2018/6/26,7:00,,周边零星小雨,29℃,61%,软风,南风,1级,0.4mm,31℃
2018/6/26,8:00,,周边零星小雨,30℃,56%,软风,西南风,1级,0.4mm,32℃
2018/6/26,9:00,,局部多云,32℃,48%,轻风,西南风,2级,0.3mm,34℃
2018/6/26,10:00,,周边零星小雨,34℃,41%,微风,西南风,3级,0.1mm,36℃
2018/6/26,11:00,,局部多云,36℃,34%,和风,南风,4级,-,38℃
2018/6/26,12:00,,局部多云,38℃,28%,清风,南风,5级,-,39℃
2018/6/26,13:00,,局部多云,39℃,23%,清风,南风,5级,-,40℃
2018/6/26,14:00,,局部多云,41℃,18%,清风,南风,5级,-,41℃
2018/6/26,15:00,,局部多云,41℃,18%,清风,西南风,5级,-,41℃
2018/6/26,16:00,,局部多云,41℃,18%,强风,西南风,6级,-,41℃
2018/6/26,17:00,,局部多云,41℃,18%,劲风,西南风,7级,-,41℃
2018/6/26,18:00,,局部多云,40℃,19%,强风,西南风,6级,-,40℃
2018/6/26,19:00,,局部多云,39℃,21%,强风,西南风,6级,-,39℃
2018/6/26,20:00,,局部多云,38℃,22%,清风,西南风,5级,-,38℃
2018/6/26,21:00,,局部多云,37℃,22%,清风,西风,5级,-,37℃
2018/6/26,22:00,,局部多云,37℃,22%,清风,西风,5级,-,36℃
2018/6/26,23:00,,局部多云,36℃,22%,和风,西北风,4级,-,35℃
2018/6/27,0:00,,局部多云,34℃,31%,清风,西风,5级,-,34℃
2018/6/27,1:00,,局部多云,34℃,29%,清风,西风,5级,-,33℃
2018/6/27,2:00,,局部多云,33℃,28%,和风,西北风,4级,-,32℃
2018/6/27,3:00,,局部多云,33℃,26%,和风,西北风,4级,-,32℃
2018/6/27,4:00,,局部多云,33℃,25%,和风,西北风,4级,-,31℃
2018/6/27,5:00,,局部多云,32℃,24%,和风,西北风,4级,-,31℃
2018/6/27,6:00,,局部多云,33℃,22%,清风,西北风,5级,-,31℃
2018/6/27,7:00,,局部多云,34℃,20%,强风,西北风,6级,-,32℃
2018/6/27,8:00,,局部多云,34℃,18%,劲风,西北风,7级,-,32℃
2018/6/27,9:00,,局部多云,35℃,17%,劲风,西北风,7级,-,34℃
2018/6/27,10:00,,局部多云,36℃,16%,大风,西北风,8级,-,35℃
2018/6/27,11:00,,局部多云,37℃,14%,大风,西北风,8级,-,36℃
2018/6/27,12:00,,局部多云,38℃,14%,大风,西北风,8级,-,37℃
2018/6/27,13:00,,局部多云,39℃,14%,劲风,西北风,7级,-,38℃
2018/6/27,14:00,,局部多云,39℃,14%,劲风,西北风,7级,-,39℃
2018/6/27,15:00,,局部多云,39℃,15%,劲风,西北风,7级,-,38℃
2018/6/27,16:00,,局部多云,38℃,16%,大风,北风,8级,-,37℃
2018/6/27,17:00,,局部多云,38℃,17%,大风,北风,8级,-,37℃
2018/6/27,18:00,,局部多云,36℃,19%,大风,西南风,8级,-,35℃
2018/6/27,19:00,,局部多云,35℃,20%,大风,东南风,8级,-,34℃
2018/6/27,20:00,,局部多云,34℃,22%,烈风,北风,9级,-,32℃
2018/6/27,21:00,,局部多云,33℃,24%,烈风,东南风,9级,-,31℃
2018/6/27,22:00,,局部多云,32℃,26%,烈风,西南风,9级,-,30℃
2018/6/27,23:00,,局部多云,31℃,28%,烈风,北风,9级,-,29℃
2018/6/28,0:00,,局部多云,31℃,27%,劲风,北风,7级,-,29℃
2018/6/28,1:00,,局部多云,30℃,28%,劲风,北风,7级,-,29℃
2018/6/28,2:00,,局部多云,30℃,29%,劲风,北风,7级,-,29℃
2018/6/28,3:00,,局部多云,29℃,30%,劲风,北风,7级,-,28℃
2018/6/28,4:00,,局部多云,29℃,31%,劲风,西北风,7级,-,28℃
2018/6/28,5:00,,局部多云,28℃,32%,劲风,西北风,7级,-,27℃
2018/6/28,6:00,,局部多云,28℃,30%,劲风,西北风,7级,-,27℃
2018/6/28,7:00,,局部多云,29℃,29%,大风,北风,8级,-,28℃
2018/6/28,8:00,,局部多云,30℃,28%,烈风,北风,9级,-,28℃
2018/6/28,9:00,,局部多云,31℃,26%,大风,西南风,8级,-,29℃
2018/6/28,10:00,,局部多云,32℃,24%,大风,东南风,8级,-,31℃
2018/6/28,11:00,,局部多云,33℃,22%,大风,北风,8级,-,32℃
2018/6/28,12:00,,局部多云,34℃,21%,劲风,北风,7级,-,33℃
2018/6/28,13:00,,局部多云,35℃,20%,劲风,东北风,7级,-,34℃
2018/6/28,14:00,,局部多云,36℃,19%,劲风,东北风,7级,-,34℃
2018/6/28,15:00,,局部多云,36℃,19%,劲风,东北风,7级,-,35℃
2018/6/28,16:00,,局部多云,36℃,19%,劲风,东北风,7级,-,35℃
2018/6/28,17:00,,局部多云,37℃,19%,劲风,东北风,7级,-,35℃
2018/6/28,18:00,,局部多云,36℃,21%,劲风,东北风,7级,-,34℃
2018/6/28,19:00,,局部多云,35℃,22%,强风,东北风,6级,-,34℃
2018/6/28,20:00,,局部多云,34℃,24%,强风,东北风,6级,-,33℃
2018/6/28,21:00,,局部多云,34℃,26%,清风,东南风,5级,-,32℃
2018/6/28,22:00,,局部多云,33℃,27%,和风,西南风,4级,-,32℃
2018/6/28,23:00,,局部多云,32℃,29%,轻风,西北风,2级,-,31℃
2018/6/29,0:00,,局部多云,32℃,28%,微风,西北风,3级,-,31℃
2018/6/29,1:00,,局部多云,32℃,29%,微风,西北风,3级,-,31℃
2018/6/29,2:00,,局部多云,31℃,30%,微风,西风,3级,-,30℃
2018/6/29,3:00,,局部多云,31℃,31%,微风,西北风,3级,-,30℃
2018/6/29,4:00,,局部多云,30℃,32%,微风,西北风,3级,-,29℃
2018/6/29,5:00,,局部多云,29℃,33%,微风,西北风,3级,-,29℃
2018/6/29,6:00,,局部多云,31℃,31%,微风,西南风,3级,-,30℃
2018/6/29,7:00,,局部多云,32℃,29%,微风,东南风,3级,-,31℃
2018/6/29,8:00,,局部多云,33℃,27%,微风,北风,3级,-,32℃
2018/6/29,9:00,,局部多云,35℃,23%,微风,东风,3级,-,34℃
2018/6/29,10:00,,局部多云,37℃,20%,微风,东南风,3级,-,36℃
2018/6/29,11:00,,局部多云,39℃,17%,微风,南风,3级,-,39℃
2018/6/29,12:00,,局部多云,40℃,16%,和风,西南风,4级,-,40℃
2018/6/29,13:00,,局部多云,41℃,14%,和风,西南风,4级,-,41℃
2018/6/29,14:00,,局部多云,42℃,13%,和风,西南风,4级,-,42℃
2018/6/29,15:00,,局部多云,41℃,13%,清风,西南风,5级,-,42℃
2018/6/29,16:00,,局部多云,41℃,14%,强风,西南风,6级,-,41℃
2018/6/29,17:00,,局部多云,40℃,14%,劲风,西南风,7级,-,41℃
2018/6/29,18:00,,周边零星小雨,39℃,19%,强风,南风,6级,0.3mm,41℃
2018/6/29,19:00,,局部多云,38℃,23%,强风,东风,6级,0.6mm,41℃
2018/6/29,20:00,,周边零星小雨,37℃,28%,强风,东北风,6级,0.9mm,41℃
2018/6/29,21:00,,周边零星小雨,36℃,30%,清风,东北风,5级,0.7mm,40℃
2018/6/29,22:00,,周边零星小雨,35℃,32%,清风,东北风,5级,0.4mm,38℃
2018/6/29,23:00,,周边零星小雨,33℃,34%,和风,东北风,4级,0.2mm,36℃
2018/6/30,0:00,,局部多云,33℃,24%,和风,东南风,4级,-,32℃
2018/6/30,1:00,,局部多云,32℃,26%,微风,东风,3级,-,31℃
2018/6/30,2:00,,局部多云,31℃,29%,微风,东北风,3级,-,30℃
2018/6/30,3:00,,局部多云,30℃,31%,和风,东北风,4级,-,29℃
2018/6/30,4:00,,局部多云,29℃,33%,清风,东北风,5级,-,29℃
2018/6/30,5:00,,局部多云,29℃,36%,清风,东北风,5级,-,28℃
2018/6/30,6:00,,局部多云,29℃,35%,清风,东北风,5级,-,29℃
2018/6/30,7:00,,局部多云,30℃,34%,清风,东北风,5级,-,29℃
2018/6/30,8:00,,局部多云,31℃,34%,和风,东北风,4级,-,30℃
2018/6/30,9:00,,局部多云,33℃,30%,和风,东北风,4级,-,32℃
2018/6/30,10:00,,局部多云,35℃,27%,和风,东风,4级,-,34℃
2018/6/30,11:00,,局部多云,37℃,24%,和风,东南风,4级,-,36℃
2018/6/30,12:00,,局部多云,38℃,22%,清风,东南风,5级,-,38℃
2018/6/30,13:00,,局部多云,39℃,19%,清风,南风,5级,-,39℃
2018/6/30,14:00,,局部多云,40℃,17%,强风,南风,6级,-,40℃
2018/6/30,15:00,,局部多云,40℃,17%,强风,南风,6级,-,40℃
2018/6/30,16:00,,局部多云,40℃,16%,强风,南风,6级,-,40℃
2018/6/30,17:00,,局部多云,40℃,16%,强风,南风,6级,-,40℃
2018/6/30,18:00,,周边零星小雨,39℃,18%,强风,南风,6级,0.2mm,39℃
2018/6/30,19:00,,局部多云,38℃,19%,强风,南风,6级,0.4mm,37℃
2018/6/30,20:00,,周边零星小雨,37℃,21%,强风,东南风,6级,0.6mm,36℃
2018/6/30,21:00,,零星雷雨,36℃,28%,强风,东南风,6级,0.8mm,36℃
2018/6/30,22:00,,周边零星小雨,34℃,35%,强风,东南风,6级,0.9mm,36℃
2018/6/30,23:00,,零星雷雨,33℃,41%,强风,东风,6级,1.1mm,36℃
2018/7/1,0:00,,周边零星小雨,29℃,50%,清风,东风,5级,1.3mm,32℃
2018/7/1,1:00,,周边零星小雨,28℃,52%,清风,东风,5级,1.3mm,29℃
2018/7/1,2:00,,周边零星小雨,26℃,53%,清风,东北风,5级,1.3mm,27℃
2018/7/1,3:00,,局部多云,26℃,54%,清风,东风,5级,0.9mm,27℃
2018/7/1,4:00,,周边零星小雨,26℃,55%,清风,东风,5级,0.4mm,27℃
2018/7/1,5:00,,局部多云,26℃,56%,和风,东风,4级,-,27℃
2018/7/1,6:00,,局部多云,27℃,55%,和风,东风,4级,-,28℃
2018/7/1,7:00,,局部多云,27℃,54%,和风,东风,4级,-,28℃
2018/7/1,8:00,,局部多云,28℃,53%,和风,东风,4级,-,29℃
2018/7/1,9:00,,局部多云,30℃,48%,和风,东风,4级,-,31℃
2018/7/1,10:00,,局部多云,31℃,43%,和风,东风,4级,-,32℃
2018/7/1,11:00,,局部多云,33℃,39%,和风,东风,4级,-,34℃
2018/7/1,12:00,,局部多云,34℃,35%,清风,东南风,5级,-,35℃
2018/7/1,13:00,,局部多云,35℃,32%,清风,东南风,5级,-,36℃
2018/7/1,14:00,,局部多云,36℃,29%,强风,东南风,6级,-,37℃
2018/7/1,15:00,,局部多云,36℃,29%,强风,东南风,6级,-,37℃
2018/7/1,16:00,,局部多云,36℃,30%,劲风,东南风,7级,-,37℃
2018/7/1,17:00,,局部多云,36℃,30%,劲风,东南风,7级,-,37℃
2018/7/1,18:00,,局部多云,35℃,35%,劲风,东南风,7级,-,36℃
2018/7/1,19:00,,局部多云,33℃,40%,劲风,东南风,7级,-,36℃
2018/7/1,20:00,,局部多云,32℃,45%,大风,东南风,8级,-,35℃
2018/7/1,21:00,,局部多云,31℃,50%,劲风,东南风,7级,-,33℃
2018/7/1,22:00,,局部多云,29℃,55%,强风,东南风,6级,-,31℃
2018/7/1,23:00,,局部多云,28℃,60%,清风,东南风,5级,-,29℃
2018/7/2,0:00,,周边零星小雨,28℃,55%,清风,东南风,5级,0.1mm,30℃
2018/7/2,1:00,,周边零星小雨,28℃,57%,清风,东南风,5级,0.1mm,29℃
2018/7/2,2:00,,周边零星小雨,27℃,60%,清风,东南风,5级,0.1mm,28℃
2018/7/2,3:00,,局部多云,26℃,64%,清风,东南风,5级,0.1mm,28℃
2018/7/2,4:00,,周边零星小雨,26℃,68%,清风,东风,5级,-,27℃
2018/7/2,5:00,,局部多云,25℃,72%,和风,东风,4级,-,27℃
2018/7/2,6:00,,局部多云,26℃,69%,和风,东风,4级,-,27℃
2018/7/2,7:00,,局部多云,26℃,66%,和风,东风,4级,-,28℃
2018/7/2,8:00,,局部多云,27℃,64%,和风,东风,4级,-,29℃
2018/7/2,9:00,,局部多云,29℃,58%,和风,东风,4级,-,30℃
2018/7/2,10:00,,局部多云,30℃,52%,和风,东南风,4级,-,32℃
2018/7/2,11:00,,局部多云,32℃,46%,和风,东南风,4级,-,33℃
2018/7/2,12:00,,局部多云,33℃,41%,和风,东南风,4级,-,35℃
2018/7/2,13:00,,局部多云,35℃,36%,清风,南风,5级,-,36℃
2018/7/2,14:00,,局部多云,36℃,32%,清风,南风,5级,-,38℃
2018/7/2,15:00,,局部多云,36℃,32%,清风,南风,5级,-,38℃
2018/7/2,16:00,,局部多云,36℃,32%,强风,南风,6级,-,37℃
2018/7/2,17:00,,局部多云,36℃,32%,劲风,南风,7级,-,37℃
2018/7/2,18:00,,局部多云,35℃,33%,强风,南风,6级,-,36℃
2018/7/2,19:00,,局部多云,35℃,35%,强风,南风,6级,-,36℃
2018/7/2,20:00,,局部多云,34℃,36%,强风,南风,6级,-,35℃
2018/7/2,21:00,,局部多云,33℃,39%,强风,南风,6级,-,34℃
2018/7/2,22:00,,局部多云,31℃,42%,强风,东南风,6级,-,32℃
2018/7/2,23:00,,局部多云,30℃,45%,强风,东南风,6级,-,31℃
2018/7/3,0:00,,中到大阵雨,29℃,54%,清风,东南风,5级,2.1mm,30℃
2018/7/3,1:00,,周边零星小雨,27℃,60%,清风,东风,5级,3.7mm,29℃
2018/7/3,2:00,,中到大阵雨,26℃,65%,清风,东风,5级,5.2mm,28℃
2018/7/3,3:00,,有时中雨,26℃,68%,清风,东风,5级,4.7mm,27℃
2018/7/3,4:00,,中到大阵雨,25℃,72%,和风,东风,4级,4.1mm,27℃
2018/7/3,5:00,,有时中雨,25℃,75%,和风,东北风,4级,3.6mm,26℃
2018/7/3,6:00,,大雨,24℃,76%,和风,东风,4级,5.5mm,26℃
2018/7/3,7:00,,有时中雨,24℃,77%,和风,东风,4级,7.3mm,26℃
2018/7/3,8:00,,大雨,24℃,79%,和风,东风,4级,9.2mm,26℃
2018/7/3,9:00,,零星细雨,25℃,72%,和风,东风,4级,6.2mm,27℃
2018/7/3,10:00,,大雨,27℃,66%,和风,东风,4级,3.3mm,29℃
2018/7/3,11:00,,零星细雨,29℃,59%,和风,东南风,4级,0.3mm,30℃
2018/7/3,12:00,,周边零星小雨,30℃,54%,清风,东南风,5级,0.3mm,32℃
2018/7/3,13:00,,零星细雨,32℃,49%,清风,东南风,5级,0.3mm,34℃
2018/7/3,14:00,,周边零星小雨,33℃,43%,清风,南风,5级,0.3mm,35℃
2018/7/3,15:00,,局部多云,34℃,41%,清风,南风,5级,0.2mm,36℃
2018/7/3,16:00,,周边零星小雨,35℃,39%,清风,南风,5级,0.1mm,37℃
2018/7/3,17:00,,局部多云,36℃,36%,和风,南风,4级,-,38℃
2018/7/3,18:00,,局部多云,35℃,38%,和风,南风,4级,-,37℃
2018/7/3,19:00,,局部多云,34℃,39%,和风,南风,4级,-,37℃
2018/7/3,20:00,,局部多云,34℃,40%,和风,南风,4级,-,36℃
2018/7/3,21:00,,局部多云,33℃,42%,和风,南风,4级,-,35℃
2018/7/3,22:00,,局部多云,33℃,44%,和风,南风,4级,-,35℃
2018/7/3,23:00,,局部多云,32℃,46%,和风,南风,4级,-,34℃
2018/7/4,0:00,,有时中雨,31℃,47%,微风,东南风,3级,0.2mm,33℃
2018/7/4,1:00,,局部多云,31℃,49%,微风,东南风,3级,0.4mm,33℃
2018/7/4,2:00,,有时中雨,30℃,51%,轻风,东南风,2级,0.6mm,32℃
2018/7/4,3:00,,局部多云,30℃,53%,微风,东南风,3级,0.4mm,31℃
2018/7/4,4:00,,有时中雨,29℃,55%,微风,东风,3级,0.2mm,31℃
2018/7/4,5:00,,局部多云,29℃,57%,微风,东风,3级,-,30℃
2018/7/4,6:00,,局部多云,29℃,55%,微风,东风,3级,-,31℃
2018/7/4,7:00,,局部多云,30℃,53%,微风,东风,3级,-,32℃
2018/7/4,8:00,,局部多云,31℃,51%,和风,东风,4级,-,33℃
2018/7/4,9:00,,局部多云,33℃,45%,微风,东风,3级,-,35℃
2018/7/4,10:00,,局部多云,35℃,39%,微风,东风,3级,-,38℃
2018/7/4,11:00,,局部多云,38℃,33%,轻风,东风,2级,-,40℃
2018/7/4,12:00,,局部多云,39℃,30%,微风,东南风,3级,-,41℃
2018/7/4,13:00,,局部多云,40℃,26%,和风,东南风,4级,-,42℃
2018/7/4,14:00,,局部多云,41℃,23%,清风,东南风,5级,-,43℃
2018/7/4,15:00,,局部多云,41℃,22%,清风,东南风,5级,-,42℃
2018/7/4,16:00,,局部多云,41℃,21%,清风,南风,5级,-,42℃
2018/7/4,17:00,,局部多云,41℃,20%,清风,南风,5级,-,41℃
2018/7/4,18:00,,周边零星小雨,40℃,22%,和风,南风,4级,0.1mm,40℃
2018/7/4,19:00,,局部多云,39℃,24%,和风,南风,4级,0.1mm,40℃
2018/7/4,20:00,,周边零星小雨,38℃,25%,和风,南风,4级,0.2mm,39℃
2018/7/4,21:00,,周边零星小雨,37℃,28%,和风,西南风,4级,0.2mm,38℃
2018/7/4,22:00,,周边零星小雨,36℃,30%,微风,西南风,3级,0.2mm,37℃
2018/7/4,23:00,,周边零星小雨,35℃,33%,微风,西风,3级,0.2mm,36℃
2018/7/5,0:00,,局部多云,34℃,40%,轻风,西风,2级,-,36℃
2018/7/5,1:00,,局部多云,33℃,42%,轻风,西风,2级,-,36℃
2018/7/5,2:00,,局部多云,33℃,44%,软风,西北风,1级,-,35℃
2018/7/5,3:00,,局部多云,32℃,46%,轻风,西南风,2级,-,34℃
2018/7/5,4:00,,局部多云,32℃,47%,微风,东南风,3级,-,34℃
2018/7/5,5:00,,局部多云,31℃,49%,微风,东北风,3级,-,33℃
2018/7/5,6:00,,局部多云,32℃,47%,微风,东北风,3级,-,34℃
2018/7/5,7:00,,局部多云,33℃,46%,微风,东北风,3级,-,35℃
2018/7/5,8:00,,局部多云,33℃,44%,微风,东北风,3级,-,36℃
2018/7/5,9:00,,局部多云,35℃,40%,微风,东风,3级,-,38℃
2018/7/5,10:00,,局部多云,37℃,35%,微风,东风,3级,-,40℃
2018/7/5,11:00,,局部多云,39℃,31%,微风,东南风,3级,-,42℃
2018/7/5,12:00,,局部多云,40℃,28%,和风,东南风,4级,-,43℃
2018/7/5,13:00,,局部多云,41℃,25%,和风,东南风,4级,-,44℃
2018/7/5,14:00,,局部多云,42℃,23%,和风,东南风,4级,-,45℃
2018/7/5,15:00,,局部多云,42℃,22%,清风,南风,5级,-,44℃
2018/7/5,16:00,,局部多云,42℃,20%,清风,南风,5级,-,44℃
2018/7/5,17:00,,局部多云,42℃,19%,清风,南风,5级,-,43℃
2018/7/5,18:00,,局部多云,41℃,26%,强风,东南风,6级,-,43℃
2018/7/5,19:00,,局部多云,40℃,33%,劲风,东南风,7级,-,42℃
2018/7/5,20:00,,局部多云,39℃,40%,大风,东风,8级,-,42℃
2018/7/5,21:00,,周边零星小雨,38℃,44%,劲风,东风,7级,-,42℃
2018/7/5,22:00,,局部多云,38℃,47%,劲风,东风,7级,0.1mm,41℃
2018/7/5,23:00,,周边零星小雨,37℃,51%,强风,东风,6级,0.1mm,41℃
2018/7/6,0:00,,局部多云,33℃,54%,强风,东风,6级,0.4mm,37℃
2018/7/6,1:00,,周边零星小雨,32℃,57%,清风,东风,5级,0.2mm,35℃
2018/7/6,2:00,,局部多云,30℃,60%,微风,东风,3级,-,33℃
2018/7/6,3:00,,局部多云,30℃,62%,微风,东风,3级,-,33℃
2018/7/6,4:00,,局部多云,29℃,63%,微风,东风,3级,-,32℃
2018/7/6,5:00,,局部多云,29℃,65%,微风,东北风,3级,-,32℃
2018/7/6,6:00,,局部多云,30℃,62%,和风,东风,4级,-,33℃
2018/7/6,7:00,,局部多云,30℃,59%,和风,东风,4级,-,33℃
2018/7/6,8:00,,局部多云,31℃,56%,和风,东风,4级,-,34℃
2018/7/6,9:00,,局部多云,32℃,51%,清风,东风,5级,-,35℃
2018/7/6,10:00,,局部多云,33℃,46%,清风,东风,5级,-,36℃
2018/7/6,11:00,,局部多云,35℃,41%,清风,东南风,5级,-,38℃
2018/7/6,12:00,,局部多云,35℃,39%,强风,东南风,6级,-,38℃
2018/7/6,13:00,,局部多云,36℃,38%,强风,东南风,6级,-,39℃
2018/7/6,14:00,,局部多云,36℃,36%,强风,东南风,6级,-,39℃
2018/7/6,15:00,,局部多云,36℃,35%,强风,东南风,6级,-,39℃
2018/7/6,16:00,,局部多云,36℃,35%,强风,东南风,6级,-,39℃
2018/7/6,17:00,,局部多云,36℃,34%,强风,东南风,6级,-,39℃
2018/7/6,18:00,,局部多云,35℃,35%,劲风,东南风,7级,-,37℃
2018/7/6,19:00,,局部多云,34℃,37%,劲风,东南风,7级,-,35℃
2018/7/6,20:00,,局部多云,33℃,38%,大风,东南风,8级,-,34℃
2018/7/6,21:00,,局部多云,32℃,43%,劲风,东南风,7级,-,33℃
2018/7/6,22:00,,局部多云,30℃,47%,劲风,东南风,7级,-,32℃
2018/7/6,23:00,,局部多云,29℃,51%,强风,东南风,6级,-,30℃
2018/7/7,0:00,,局部多云,29℃,53%,强风,东南风,6级,-,31℃
2018/7/7,1:00,,局部多云,29℃,57%,强风,东南风,6级,-,30℃
2018/7/7,2:00,,局部多云,28℃,61%,清风,东南风,5级,-,29℃
2018/7/7,3:00,,阴天,27℃,64%,清风,东南风,5级,-,29℃
2018/7/7,4:00,,局部多云,27℃,66%,清风,东南风,5级,-,28℃
2018/7/7,5:00,,阴天,26℃,69%,清风,东南风,5级,-,28℃
2018/7/7,6:00,,细雨,26℃,70%,清风,东南风,5级,0.1mm,27℃
2018/7/7,7:00,,阴天,25℃,72%,清风,东南风,5级,0.1mm,27℃
2018/7/7,8:00,,细雨,25℃,74%,清风,东南风,5级,0.2mm,27℃
